Title,Owner,PageURL,AssetURL,FileName,DateCreated,DateUpdated,FileSize,FileSizeUnit,FileType,NumRecords,OriginalTags,ManualTags,License,Description
CG CityStreets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::cg-citystreets,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::cg-citystreets.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2016-06-15,,,KML,,maps;biltmore,,,{{description}}
StormwaterProjects completed2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-completed2017,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Completed_Stormwater_Projects/FeatureServer/0,,,2017-12-11,,,ArcGIS GeoService,,Stromwater,,,{{description}}
StormwaterProjects completed2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-completed2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-completed2017.csv?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2017-12-11,,,CSV,,Stromwater,,,{{description}}
StormwaterProjects completed2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-completed2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-completed2017.geojson?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2017-12-11,,,GeoJSON,,Stromwater,,,{{description}}
StormwaterProjects completed2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-completed2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-completed2017.zip?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2017-12-11,,,ZIP,,Stromwater,,,{{description}}
StormwaterProjects completed2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-completed2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-completed2017.kml?outSR=%7B%22latestWkid%22%3A4326%2C%22wkid%22%3A4326%7D,,,2017-12-11,,,KML,,Stromwater,,,{{description}}
Parks,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::parks-1,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Parks/FeatureServer/0,,,2017-11-22,,,ArcGIS GeoService,,Coral Gables,,,{{description}}
Parks,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::parks-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::parks-1.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-11-22,,,CSV,,Coral Gables,,,{{description}}
Parks,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::parks-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::parks-1.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-11-22,,,GeoJSON,,Coral Gables,,,{{description}}
Parks,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::parks-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::parks-1.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-11-22,,,ZIP,,Coral Gables,,,{{description}}
Parks,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::parks-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::parks-1.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-11-22,,,KML,,Coral Gables,,,{{description}}
Police Zones,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::police-zones,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Police_Zones/FeatureServer/0,,,2017-03-31,,,ArcGIS GeoService,,Police Zones,,,{{description}}
Police Zones,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::police-zones,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::police-zones.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,CSV,,Police Zones,,,{{description}}
Police Zones,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::police-zones,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::police-zones.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,GeoJSON,,Police Zones,,,{{description}}
Police Zones,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::police-zones,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::police-zones.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,ZIP,,Police Zones,,,{{description}}
Police Zones,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::police-zones,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::police-zones.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,KML,,Police Zones,,,{{description}}
Fire Stations,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fire-stations,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/Fire_Stations/FeatureServer/0,,,2017-03-31,,,ArcGIS GeoService,,Fire Stations,,,{{description}}
Fire Stations,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fire-stations,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fire-stations.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,CSV,,Fire Stations,,,{{description}}
Fire Stations,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fire-stations,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fire-stations.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,GeoJSON,,Fire Stations,,,{{description}}
Fire Stations,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fire-stations,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fire-stations.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,ZIP,,Fire Stations,,,{{description}}
Fire Stations,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fire-stations,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fire-stations.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-03-31,,,KML,,Fire Stations,,,{{description}}
ElecBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::elecboundary,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/ElecBoundary/FeatureServer/0,,,2014-02-12,,,ArcGIS GeoService,,Vote,,,
ElecBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::elecboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::elecboundary.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2014-02-12,,,CSV,,Vote,,,
ElecBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::elecboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::elecboundary.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2014-02-12,,,GeoJSON,,Vote,,,
ElecBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::elecboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::elecboundary.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2014-02-12,,,ZIP,,Vote,,,
ElecBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::elecboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::elecboundary.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2014-02-12,,,KML,,Vote,,,
Coral Gables Fire Hydrants,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coral-gables-fire-hydrants-1,,,,2013-08-27,,,,,Emergency Response;Fire Hydrants,,,{{description}}
MOT extraction,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mot-extraction,,,,2020-01-14,,,,,MOT;Permits;CGIT,,,{{description}}
EVChargingSites,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/apps/cggis::evchargingsites,https://cggis.maps.arcgis.com/apps/View/index.html?appid=07b89c98edf845d49df309776c20221e,,,2018-02-20,,,ArcGIS GeoService,,EV;ElectricVehicle;ChargingStation;CGB;Green,,,{{description}}
Telecom Overlay,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::telecom-overlay,,,,2018-11-29,,,,,telecom;cellular;mobile;wireless,,,{{description}}
EVChargingSites,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::evchargingsites-1,,,,2018-02-16,,,,,EV;ElectricVehicle;ChargingStation;CGB;Green,,,{{description}}
TC Speeds and Volumes,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::tc-speeds-and-volumes-1,https://vectortileservices1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/TC_Speeds_and_Volumes/VectorTileServer,,,2022-11-22,,,ArcGIS GeoService,,traffic calming;speeds;mph;volumes;BDV;bidirectional;transportation,,,
City Farmers Markets,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::city-farmers-markets-1,https://vectortileservices1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/City_Farmers_Markets/VectorTileServer,,,2022-01-25,,,ArcGIS GeoService,,food;farmers markets;csa;gardens;agriculture;organic,,,
Historic Districts & Properties,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/apps/cggis::historic-districts-properties,https://cggis.maps.arcgis.com/apps/InformationLookup/index.html?appid=a2e60f8b1a394147af7d2b2f111be7b3,,,2018-09-14,,,ArcGIS GeoService,,Historic;Historic Districts;Coral Gables;Florida;historic markers;designated properties,,,{{description}}
2020 Census Cumulative Response Rates,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/apps/cggis::2020-census-cumulative-response-rates,https://cggis.maps.arcgis.com/apps/PublicInformation/index.html?appid=d1fe938c66d9444aa8a012a7a1134ef0,,,2020-04-21,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,{{description}}
CRR WebMap WFL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::crr-webmap-wfl1,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap_WFL1/FeatureServer,,,2020-04-21,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04202020,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap_WFL1/FeatureServer/1,,,2020-04-21,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04202020.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,CSV,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04202020.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,GeoJSON,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04202020.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,ZIP,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04202020.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,KML,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap_WFL1/FeatureServer/0,,,2020-04-21,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,CSV,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,GeoJSON,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,ZIP,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,KML,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap_WFL1/FeatureServer/2,,,2020-04-21,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,CSV,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,GeoJSON,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,ZIP,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-21,,,KML,,response rate;tract;place;municipality;coral gables;2020 census,,,
CRR WebMap2 WFL1,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::crr-webmap2-wfl1,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap2_WFL1/FeatureServer,,,2020-04-23,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04212020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04212020,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap2_WFL1/FeatureServer/1,,,2020-04-23,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04212020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04212020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04212020.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,CSV,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04212020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04212020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04212020.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,GeoJSON,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04212020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04212020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04212020.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,ZIP,,response rate;tract;place;municipality;coral gables;2020 census,,,
RRT04212020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::rrt04212020,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::rrt04212020.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,KML,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary-1,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap2_WFL1/FeatureServer/0,,,2020-04-23,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary-1.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,CSV,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary-1.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,GeoJSON,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary-1.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,ZIP,,response rate;tract;place;municipality;coral gables;2020 census,,,
CoralGablesBoundary,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::coralgablesboundary-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::coralgablesboundary-1.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,KML,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020-1,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/CRR_WebMap2_WFL1/FeatureServer/2,,,2020-04-23,,,ArcGIS GeoService,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020-1.csv?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,CSV,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020-1.geojson?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,GeoJSON,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020-1.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,ZIP,,response rate;tract;place;municipality;coral gables;2020 census,,,
mdcRespRate04202020,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::mdcresprate04202020-1,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::mdcresprate04202020-1.kml?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,,,2020-04-23,,,KML,,response rate;tract;place;municipality;coral gables;2020 census,,,
fiber smart,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fiber-smart,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/fiber_smart/FeatureServer/0,,,2017-10-06,,,ArcGIS GeoService,,fiber;coral gables;lines;smart city;telecom;utilities,,,{{description}}
fiber smart,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fiber-smart,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fiber-smart.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-10-06,,,CSV,,fiber;coral gables;lines;smart city;telecom;utilities,,,{{description}}
fiber smart,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fiber-smart,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fiber-smart.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-10-06,,,GeoJSON,,fiber;coral gables;lines;smart city;telecom;utilities,,,{{description}}
fiber smart,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fiber-smart,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fiber-smart.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-10-06,,,ZIP,,fiber;coral gables;lines;smart city;telecom;utilities,,,{{description}}
fiber smart,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::fiber-smart,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::fiber-smart.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-10-06,,,KML,,fiber;coral gables;lines;smart city;telecom;utilities,,,{{description}}
2017 CRS SFHA Layers,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::2017-crs-sfha-layers,,,,2017-12-28,,,,,SFHA;2017;CRS;flooding;open space;elevation;FEMA,,,{{description}}
StormWaterProjects 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-2017,https://services1.arcgis.com/ug7Y0GY6kYE0tf0p/arcgis/rest/services/StormWaterProjects_2017/FeatureServer/0,,,2017-12-15,,,ArcGIS GeoService,,SFHA;CRS;Public Works;Coral Gables;flooding;stormwater;ArcGIS;Service Definition;.sd,,,{{description}}
StormWaterProjects 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-2017.csv?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,CSV,,SFHA;CRS;Public Works;Coral Gables;flooding;stormwater;ArcGIS;Service Definition;.sd,,,{{description}}
StormWaterProjects 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-2017.geojson?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,GeoJSON,,SFHA;CRS;Public Works;Coral Gables;flooding;stormwater;ArcGIS;Service Definition;.sd,,,{{description}}
StormWaterProjects 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-2017.zip?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,ZIP,,SFHA;CRS;Public Works;Coral Gables;flooding;stormwater;ArcGIS;Service Definition;.sd,,,{{description}}
StormWaterProjects 2017,Gables GIS,https://cg-hubdev-cggis.opendata.arcgis.com/maps/cggis::stormwaterprojects-2017,https://cg-hubdev-cggis.opendata.arcgis.com/datasets/cggis::stormwaterprojects-2017.kml?outSR=%7B%22latestWkid%22%3A2236%2C%22wkid%22%3A102658%7D,,,2017-12-15,,,KML,,SFHA;CRS;Public Works;Coral Gables;flooding;stormwater;ArcGIS;Service Definition;.sd,,,{{description}}
